Python path: /home/lekia.p/miniforge3/envs/pynta_fairchem38/bin/python
Conda environment: pynta_fairchem38
ASE version: 3.23.0
2025-07-09 10:57:41,221 INFO Hostname/IP lookup (this will take a few seconds)
2025-07-09 10:57:41,222 INFO Launching Rocket
2025-07-09 10:57:43,772 INFO RUNNING fw_id: 12 in directory: /work/westgroup/lekia.p/pynta/Fe/block_2025-07-09-11-18-07-205805/launcher_2025-07-09-14-57-30-484582
2025-07-09 10:57:43,809 INFO Task started: {{pynta.tasks.MolecularAdsorbateEstimate}}.
initial geometries
4
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -76.67119473472  -7.6743320E+01   1.2360493E+00
        7.21847104e-02, 5.36980133e-01, 8.60963592e-02, 9.10497805e-02,
        2.43199961e-01, 0.00000000e+00, 2.14892293e-01, 2.40635763e-01,
        3.19572502e-01, 7.03451678e-02, 3.14606798e-01, 3.16255362e-01,
        3.19037662e-01, 6.93886692e-02, 2.65129538e-01, 1.20437841e-01,
        1.05998434e-01, 7.24742284e-01, 1.26143025e-01, 6.29892237e-01,
        1.20283266e-01, 1.05744456e-01, 2.65932799e-01, 5.58004870e-03],
       [8.47964047e-02, 2.37031215e-01, 9.22816338e-02, 5.17816354e-01,
        5.34993411e-01, 7.70619364e-02, 2.36371641e-01, 9.26937082e-02,
        8.47791975e-02, 2.14892293e-01, 0.00000000e+00, 2.10056333e-01,
        3.19313007e-01, 2.94812006e-01, 9.72304440e-02, 9.51902990e-02,
        3.19516327e-01, 2.95232113e-01, 1.16630555e-01, 2.62062633e-01,
        1.19772982e-01, 6.66275162e-01, 6.72905988e-01, 7.40543996e-02,
        2.59736774e-01, 1.20673896e-01, 1.17145290e-01, 7.86667029e-03],
       [9.40177037e-02, 9.71808326e-02, 2.41065339e-01, 8.46773236e-02,
        5.41570589e-01, 5.13436151e-01, 9.72711265e-02, 2.41291959e-01,
        9.39064014e-02, 2.40635763e-01, 2.10056333e-01, 0.00000000e+00,
        7.53778152e-02, 3.19034466e-01, 3.48486540e-01, 3.50617140e-01,
        7.45037524e-02, 3.18185352e-01, 1.11134812e-01, 1.31062062e-01,
        2.64855939e-01, 1.31082023e-01, 7.33825002e-01, 6.21751220e-01,
        1.31091938e-01, 2.66275645e-01, 1.11474912e-01, 5.98282279e-03],
       [9.29804434e-02, 9.12614923e-02, 2.45775180e-01, 2.50680807e-01,
        9.39037413e-02, 9.77175056e-02, 5.27113763e-01, 1.04687856e-01,
        5.28086039e-01, 3.19572502e-01, 3.19313007e-01, 7.53778152e-02,
        0.00000000e+00, 2.24184347e-01, 2.16378138e-01, 3.23944848e-01,
        6.63259700e-02, 3.07139609e-01, 1.06302751e-01, 1.17776676e-01,
        2.61431223e-01, 2.60762127e-01, 1.19368096e-01, 1.19342777e-01,
        6.98441913e-01, 1.61732479e-01, 6.96746937e-01, 4.73021399e-03],
       [2.49909379e-01, 8.21180811e-02, 9.14101356e-02, 9.00174703e-02,
        2.53685387e-01, 8.80288364e-02, 5.48585630e-01, 5.33869207e-01,
        9.49546406e-02, 7.03451678e-02, 2.94812006e-01, 3.19034466e-01,
        2.24184347e-01, 0.00000000e+00, 2.23286413e-01, 2.96674635e-01,
        3.07115118e-01, 6.47988668e-02, 2.62119868e-01, 1.09122021e-01,
        1.02219179e-01, 1.11839792e-01, 2.57460731e-01, 1.06881891e-01,
        7.02793610e-01, 6.92009663e-01, 1.58695562e-01, 4.88895967e-03],
       [8.59578401e-02, 2.47167872e-01, 9.25881803e-02, 9.71629716e-02,
        8.97036840e-02, 2.32246365e-01, 9.28608875e-02, 5.28805848e-01,
        5.45373523e-01, 3.14606798e-01, 9.72304440e-02, 3.48486540e-01,
        2.16378138e-01, 2.23286413e-01, 0.00000000e+00, 6.21493523e-02,
        3.25404671e-01, 2.98397338e-01, 1.17809879e-01, 2.66960367e-01,
        1.20601154e-01, 1.25941972e-01, 1.22593923e-01, 2.42559185e-01,
        1.51687538e-01, 6.73664211e-01, 6.82488071e-01, 3.16686402e-03],
       [5.44068855e-01, 9.34827985e-02, 5.27895073e-01, 9.68973994e-02,
        8.92370224e-02, 2.31783333e-01, 2.47143945e-01, 9.25502706e-02,
        8.55737770e-02, 3.16255362e-01, 9.51902990e-02, 3.50617140e-01,
        3.23944848e-01, 2.96674635e-01, 6.21493523e-02, 0.00000000e+00,
        2.16474584e-01, 2.23524335e-01, 6.82550032e-01, 1.53203404e-01,
        6.73814875e-01, 1.25519639e-01, 1.22567785e-01, 2.44937893e-01,
        2.67825212e-01, 1.20490785e-01, 1.17477029e-01, 3.62243585e-03],
       [5.28325116e-01, 5.26694509e-01, 1.04259769e-01, 2.50458503e-01,
        9.38117830e-02, 9.69493432e-02, 9.12154415e-02, 2.46551291e-01,
        9.28255507e-02, 3.19037662e-01, 3.19516327e-01, 7.45037524e-02,
        6.63259700e-02, 3.07115118e-01, 3.25404671e-01, 2.16474584e-01,
        0.00000000e+00, 2.23279673e-01, 6.95474354e-01, 6.98759976e-01,
        1.61839872e-01, 2.60441180e-01, 1.18922715e-01, 1.20018965e-01,
        1.17953420e-01, 2.62770908e-01, 1.06605874e-01, 4.61780013e-03],
       [9.48891815e-02, 5.47942938e-01, 5.33653646e-01, 8.98172381e-02,
        2.53603101e-01, 8.70102973e-02, 8.20989234e-02, 9.09350885e-02,
        2.50009273e-01, 6.93886692e-02, 2.95232113e-01, 3.18185352e-01,
        3.07139609e-01, 6.47988668e-02, 2.98397338e-01, 2.23524335e-01,
        2.23279673e-01, 0.00000000e+00, 1.58650446e-01, 7.03288781e-01,
        6.90993263e-01, 1.11626885e-01, 2.57495403e-01, 1.07522099e-01,
        1.09162998e-01, 1.02624826e-01, 2.63383202e-01, 4.78866932e-03],
       [2.07058671e-01, 1.02738091e-01, 1.03755153e-01, 6.87774802e-02,
        2.95271636e-02, 5.75456208e-02, 6.72869019e-02, 6.45602297e-02,
        2.67775265e-02, 2.65129538e-01, 1.16630555e-01, 1.11134812e-01,
        1.06302751e-01, 2.62119868e-01, 1.17809879e-01, 6.82550032e-01,
        6.95474354e-01, 1.58650446e-01, 0.00000000e+00, 3.65122291e-01,
        3.53579462e-01, 6.12428934e-01, 1.42953502e-01, 6.20111552e-01,
        6.24405770e-01, 6.42246268e-01, 1.22435042e-01, 6.65480100e-02],
       [1.06093993e-01, 1.99228739e-01, 1.07402952e-01, 5.38024925e-02,
        5.50255151e-02, 2.71241212e-02, 2.65767654e-02, 6.50329696e-02,
        6.68469085e-02, 1.20437841e-01, 2.62062633e-01, 1.31062062e-01,
        1.17776676e-01, 1.09122021e-01, 2.66960367e-01, 1.53203404e-01,
        6.98759976e-01, 7.03288781e-01, 3.65122291e-01, 0.00000000e+00,
        3.65995155e-01, 6.35616807e-01, 6.32438647e-01, 1.72444535e-01,
        1.47463856e-01, 6.29093885e-01, 6.21468593e-01, 1.46396731e-03],
       [1.05460691e-01, 1.05155444e-01, 2.02751677e-01, 2.85699016e-02,
        6.86563196e-02, 5.66921877e-02, 6.59201412e-02, 2.63552276e-02,
        6.46885871e-02, 1.05998434e-01, 1.19772982e-01, 2.64855939e-01,
        2.61431223e-01, 1.02219179e-01, 1.20601154e-01, 6.73814875e-01,
        1.61839872e-01, 6.90993263e-01, 3.53579462e-01, 3.65995155e-01,
        0.00000000e+00, 1.40114572e-01, 6.18425075e-01, 6.30053060e-01,
        6.32348470e-01, 1.21829266e-01, 6.42062242e-01, 6.01558526e-02],
       [6.93787783e-02, 5.67408575e-02, 3.13367997e-02, 1.69313262e-01,
        1.27231786e-01, 1.16539735e-01, 5.59388613e-02, 3.10391518e-02,
        6.96441950e-02, 7.24742284e-01, 6.66275162e-01, 1.31082023e-01,
        2.60762127e-01, 1.11839792e-01, 1.25941972e-01, 1.25519639e-01,
        2.60441180e-01, 1.11626885e-01, 6.12428934e-01, 6.35616807e-01,
        1.40114572e-01, 0.00000000e+00, 4.03871273e-01, 2.88587791e-01,
        6.36787564e-01, 1.39752868e-01, 6.08468005e-01, 3.69220117e-02],
       [3.16833377e-02, 5.63172567e-02, 6.76662950e-02, 1.27349238e-01,
        1.70943805e-01, 1.15032454e-01, 5.55541479e-02, 6.77772304e-02,
        3.13840498e-02, 1.26143025e-01, 6.72905988e-01, 7.33825002e-01,
        1.19368096e-01, 2.57460731e-01, 1.22593923e-01, 1.22567785e-01,
        1.18922715e-01, 2.57495403e-01, 1.42953502e-01, 6.32438647e-01,
        6.18425075e-01, 4.03871273e-01, 0.00000000e+00, 2.90166702e-01,
        6.33658597e-01, 6.15017232e-01, 1.42985463e-01, 2.98528508e-02],
       [5.43894256e-02, 2.90081809e-02, 5.34426598e-02, 9.81539942e-02,
        9.64358178e-02, 9.19018372e-02, 2.96397300e-02, 5.31813763e-02,
        5.40298986e-02, 6.29892237e-01, 7.40543996e-02, 6.21751220e-01,
        1.19342777e-01, 1.06881891e-01, 2.42559185e-01, 2.44937893e-01,
        1.20018965e-01, 1.07522099e-01, 6.20111552e-01, 1.72444535e-01,
        6.30053060e-01, 2.88587791e-01, 2.90166702e-01, 0.00000000e+00,
        1.76760411e-01, 6.21439693e-01, 6.11328891e-01, 5.57146570e-01],
       [6.66631826e-02, 2.66449139e-02, 6.49767783e-02, 5.31051503e-02,
        5.43630480e-02, 2.67355876e-02, 1.97121912e-01, 1.07192706e-01,
        1.05769253e-01, 1.20283266e-01, 2.59736774e-01, 1.31091938e-01,
        6.98441913e-01, 7.02793610e-01, 1.51687538e-01, 2.67825212e-01,
        1.17953420e-01, 1.09162998e-01, 6.24405770e-01, 1.47463856e-01,
        6.32348470e-01, 6.36787564e-01, 6.33658597e-01, 1.76760411e-01,
        0.00000000e+00, 3.65675365e-01, 3.64683197e-01, 1.15018726e-03],
       [6.45729842e-02, 6.59380122e-02, 2.63330454e-02, 2.86265129e-02,
        6.90448622e-02, 5.68979887e-02, 1.04952949e-01, 2.02607708e-01,
        1.06107695e-01, 1.05744456e-01, 1.20673896e-01, 2.66275645e-01,
        1.61732479e-01, 6.92009663e-01, 6.73664211e-01, 1.20490785e-01,
        2.62770908e-01, 1.02624826e-01, 6.42246268e-01, 6.29093885e-01,
        1.21829266e-01, 1.39752868e-01, 6.15017232e-01, 6.21439693e-01,
        3.65675365e-01, 0.00000000e+00, 3.50655620e-01, 6.99423227e-02],
       [2.68371599e-02, 6.72919541e-02, 6.44965215e-02, 6.93497452e-02,
        2.95940842e-02, 5.76931867e-02, 1.02470146e-01, 1.04370286e-01,
        2.07029343e-01, 2.65932799e-01, 1.17145290e-01, 1.11474912e-01,
        6.96746937e-01, 1.58695562e-01, 6.82488071e-01, 1.17477029e-01,
        1.06605874e-01, 2.63383202e-01, 1.22435042e-01, 6.21468593e-01,
        6.42062242e-01, 6.08468005e-01, 1.42985463e-01, 6.11328891e-01,
        3.64683197e-01, 3.50655620e-01, 0.00000000e+00, 7.73322578e-02],
       [1.96566561e-03, 5.24997765e-03, 2.05173596e-03, 3.15426551e-03,
        3.46264977e-03, 1.74899365e-04, 5.44601206e-03, 1.97368406e-03,
        1.89869048e-03, 5.58004870e-03, 7.86667029e-03, 5.98282279e-03,
        4.73021399e-03, 4.88895967e-03, 3.16686402e-03, 3.62243585e-03,
        4.61780013e-03, 4.78866932e-03, 6.65480100e-02, 1.46396731e-03,
        6.01558526e-02, 3.69220117e-02, 2.98528508e-02, 5.57146570e-01,
        1.15018726e-03, 6.99423227e-02, 7.73322578e-02, 0.00000000e+00]]), 'molecular-dipole': array([0.15999665, 0.13486388, 0.95673786]), 'molecular-quadrupole': array([-28.21778541,   5.86316732, -10.12228011,  43.59019373,
        16.22508555,  38.34006552])}
------------------------------------------------------------
  cycle        total energy    energy error   density error
------------------------------------------------------------
      1     -81.92812699933  -8.2002402E+01   1.2755574E-02
      2     -26.46361236430   5.5464515E+01   9.7772134E-01
      3     -37.31869515542  -1.0855083E+01   7.9144389E-01
      4     -73.23543138837  -3.5916736E+01   3.8570914E-01
      5     -78.81484307593  -5.5794117E+00   2.5625061E-01
      6     -61.47732615896   1.7337517E+01   7.1448843E-01
      7     -61.54142289287  -6.4096734E-02   7.1210516E-01
      8     -79.42596794128  -1.7884545E+01   2.7082890E-01
      9     -80.49954510390  -1.0735772E+00   1.8874931E-01
     10     -75.36126789470   5.1382772E+00   4.3867898E-01
     11     -69.14657069913   6.2146972E+00   5.6939239E-01
     12     -79.53638546208  -1.0389815E+01   2.4645721E-01
     13     -81.12131533152  -1.5849299E+00   1.2580335E-01
     14     -79.11940070657   2.0019146E+00   2.6924218E-01
     15     -73.37256321798   5.7468375E+00   4.7264049E-01
     16     -80.36692760375  -6.9943644E+00   2.0088935E-01
     17     -81.33851698678  -9.7158938E-01   1.2850235E-01
     18     -79.71304287258   1.6254741E+00   2.4611332E-01
     19     -77.19179311380   2.5212498E+00   3.5016954E-01
     20     -78.64384141355  -1.4520483E+00   2.5980093E-01
     21     -79.05716162535  -4.1332021E-01   2.4190915E-01
     22     -78.76748836771   2.8967326E-01   2.6235743E-01
     23     -77.67552019389   1.0919682E+00   3.0111550E-01
     24     -78.49334791111  -8.1782772E-01   2.5653197E-01
     25     -78.25870101205   2.3464690E-01   2.6671074E-01
     26     -80.36627054828  -2.1075695E+00   1.8942739E-01
     27     -81.26003651291  -8.9376596E-01   1.1116177E-01
     28     -81.33827087830  -7.8234365E-02   1.1544725E-01
     29     -80.80685091625   5.3141996E-01   1.7744296E-01
     30     -80.99254729066  -1.8569637E-01   1.4163884E-01
     31     -80.91466798788   7.7879303E-02   1.4985349E-01
     32     -80.66501139145   2.4965660E-01   1.6512454E-01
     33     -80.73973836006  -7.4726969E-02   1.5881821E-01
     34     -81.54996661986  -8.1022826E-01   9.3503339E-02
     35     -81.68875765347  -1.3879103E-01   7.1750062E-02
     36     -81.63123535917   5.7522294E-02   8.9418947E-02
     37     -81.90338557818  -2.7215022E-01   2.8450621E-02
     38     -81.85485595129   4.8529627E-02   4.5581273E-02
     39     -81.91386928150  -5.9013330E-02   2.4164078E-02
     40     -81.92763459590  -1.3765314E-02   1.1362528E-02
     41     -81.93191861738  -4.2840215E-03   7.9666393E-03
     42     -81.93322077345  -1.3021561E-03   5.4658732E-03
     43     -81.93394066954  -7.1989609E-04   3.4517000E-03
     44     -81.93431873606  -3.7806652E-04   2.0800154E-03
     45     -81.93432214785  -3.4117861E-06   1.8773791E-03
     46     -81.93445327179  -1.3112394E-04   9.4535121E-04
     47     -81.93448532317  -3.2051379E-05   4.8891510E-04
     48     -81.93448825379  -2.9306181E-06   3.8544612E-04
     49     -81.93449156609  -3.3123028E-06   2.1417311E-04
     50     -81.93449307626  -1.5101757E-06   1.3262843E-04
     51     -81.93449403574  -9.5947951E-07   4.4685358E-05
     52     -81.93449411749  -8.1740637E-08   2.4742183E-05
     53     -81.93449413642  -1.8933719E-08   1.1542131E-05
------------------------------------------------------------

 total:                                   6.752 sec
3
{'bond-orders': array([[0.00000000e+00, 3.74585418e-01, 3.85799893e-01, 7.08532809e-01,
        1.90508197e-01, 7.19716222e-01, 7.24805402e-01, 7.12379449e-01,
        1.86700073e-01, 2.41125542e-01, 9.31984618e-02, 9.04256637e-02,
        9.05735564e-02, 2.46017668e-01, 9.31598528e-02, 5.27733653e-01,
        5.35303465e-01, 1.04023835e-01, 2.02949193e-01, 1.07186452e-01,
        1.04153135e-01, 6.79645013e-02, 3.11456140e-02, 5.29324817e-02,
        6.51344237e-02, 6.45879430e-02, 2.63952905e-02, 1.94518022e-03],
       [3.74585418e-01, 0.00000000e+00, 3.87728656e-01, 6.93623644e-01,
        7.23293778e-01, 2.20272870e-01, 2.14555424e-01, 6.95515159e-01,
        7.24937791e-01, 9.76618064e-02, 2.36531565e-01, 8.60973250e-02,
        8.22509728e-02, 9.15102256e-02, 2.46829852e-01, 9.36501044e-02,
        5.47997538e-01, 5.26761745e-01, 1.04867079e-01, 1.97593237e-01,
        1.02744311e-01, 5.59744222e-02, 5.58811629e-02, 2.93358748e-02,
        2.65642216e-02, 6.69965727e-02, 6.60297420e-02, 5.33376679e-03],
       [3.85799893e-01, 3.87728656e-01, 0.00000000e+00, 2.12400456e-01,
        7.07395149e-01, 6.85600861e-01, 6.95363449e-01, 2.07712445e-01,
        7.12417140e-01, 9.32738452e-02, 8.52971745e-02, 2.43675936e-01,
        2.50309353e-01, 9.23568329e-02, 8.61166689e-02, 5.43764018e-01,
        9.48185315e-02, 5.29371159e-01, 1.05692342e-01, 1.06100605e-01,
        2.06964956e-01, 3.15655793e-02, 6.95813075e-02, 5.41451779e-02,
        6.67502996e-02, 2.67957626e-02, 6.47789856e-02, 1.91495182e-03],
       [7.08532809e-01, 6.93623644e-01, 2.12400456e-01, 0.00000000e+00,
        3.92804551e-01, 3.73142535e-01, 6.93895695e-01, 2.12211150e-01,
        7.08890883e-01, 5.43243535e-01, 5.33738409e-01, 7.23283994e-02,
        2.53803407e-01, 9.30925320e-02, 8.99250888e-02, 9.01063437e-02,
        2.53835791e-01, 9.31081266e-02, 6.91713732e-02, 5.45983035e-02,
        2.94978923e-02, 1.71752294e-01, 1.27267543e-01, 9.66748722e-02,
        5.48621597e-02, 2.94736367e-02, 6.90097212e-02, 3.32610085e-03],
       [1.90508197e-01, 7.23293778e-01, 7.07395149e-01, 3.92804551e-01,
        0.00000000e+00, 3.60369851e-01, 7.23311277e-01, 7.07577478e-01,
        1.90590105e-01, 8.37759403e-02, 5.17181879e-01, 5.48347043e-01,
        8.93384926e-02, 2.50595430e-01, 9.76592014e-02, 9.77598629e-02,
        8.94008138e-02, 2.50691798e-01, 2.87365575e-02, 5.33696830e-02,
        6.90125598e-02, 1.26889187e-01, 1.69079966e-01, 9.79890486e-02,
        5.36506091e-02, 6.87991374e-02, 2.87098740e-02, 3.20010567e-03],
       [7.19716222e-01, 2.20272870e-01, 6.85600861e-01, 3.73142535e-01,
        3.60369851e-01, 0.00000000e+00, 2.19267005e-01, 6.84997418e-01,
        7.19073139e-01, 5.12861188e-01, 7.75732240e-02, 5.36348629e-01,
        8.71695834e-02, 9.73021149e-02, 2.32049445e-01, 2.32240014e-01,
        8.75765987e-02, 9.76478860e-02, 5.67584821e-02, 2.67861010e-02,
        5.75612344e-02, 1.14972174e-01, 1.16659090e-01, 9.15809769e-02,
        2.69475549e-02, 5.74939699e-02, 5.66583333e-02, 1.64713394e-04],
       [7.24805402e-01, 2.14555424e-01, 6.95363449e-01, 6.93895695e-01,
        7.23311277e-01, 2.19267005e-01, 0.00000000e+00, 3.87625774e-01,
        3.74661174e-01, 9.76155170e-02, 2.36762894e-01, 8.61021025e-02,
        5.47736953e-01, 5.26592046e-01, 9.38984595e-02, 2.46834608e-01,
        8.22492313e-02, 9.15203654e-02, 6.60384881e-02, 2.65948734e-02,
        6.69960316e-02, 5.62778935e-02, 5.62113624e-02, 2.90770619e-02,
        1.98441839e-01, 1.02843716e-01, 1.04961106e-01, 5.25424689e-03],
       [7.12379449e-01, 6.95515159e-01, 2.07712445e-01, 2.12211150e-01,
        7.07577478e-01, 6.84997418e-01, 3.87625774e-01, 0.00000000e+00,
        3.86012664e-01, 9.33273910e-02, 8.53050881e-02, 2.43941072e-01,
        9.47829606e-02, 5.29480366e-01, 5.43246371e-01, 8.62744262e-02,
        2.50254575e-01, 9.24341404e-02, 6.47325010e-02, 6.66858691e-02,
        2.68204319e-02, 3.16802689e-02, 6.94808988e-02, 5.42791427e-02,
        1.06227844e-01, 2.06972847e-01, 1.05426323e-01, 1.94158633e-03],
       [1.86700073e-01, 7.24937791e-01, 7.12417140e-01, 7.08890883e-01,
        1.90590105e-01, 7.19073139e-01, 3.74661174e-01, 3.86012664e-01,
        0.00000000e+00, 2.41034118e-01, 9.30171089e-02, 9.06119709e-02,
        5.35213285e-01, 1.03859382e-01, 5.27373892e-01, 9.31693591e-02,
        9.07713320e-02, 2.45693031e-01, 2.63832482e-02, 6.51073043e-02,
        6.45663885e-02, 6.79145006e-02, 3.12687819e-02, 5.30433714e-02,
        1.07278992e-01, 1.03900259e-01, 2.03006861e-01, 1.97698519e-03],
       [2.41125542e-01, 9.76618064e-02, 9.32738452e-02, 5.43243535e-01,
        8.37759403e-02, 5.12861188e-01, 9.76155170e-02, 9.33273910e-02,
        2.41034118e-01, 0.00000000e+00, 2.10094329e-01, 2.41213221e-01,
        3.16257863e-01, 7.39297232e-02, 3.51572188e-01, 3.50694291e-01,
        3.16578731e-01, 7.43062172e-02, 2.66595056e-01, 1.30841961e-01,
        1.10982572e-01, 7.32842274e-01, 1.30244924e-01, 6.21724121e-01,
        1.30846430e-01, 1.10865760e-01, 2.66006118e-01, 5.90849337e-03],
       [9.31984618e-02, 2.36531565e-01, 8.52971745e-02, 5.33738409e-01,
        5.17181879e-01, 7.75732240e-02, 2.36762894e-01, 8.53050881e-02,
        9.30171089e-02, 2.10094329e-01, 0.00000000e+00, 2.14569373e-01,
        2.95720544e-01, 3.21105576e-01, 9.61161935e-02, 9.69555563e-02,
        2.95571357e-01, 3.21007191e-01, 1.21115277e-01, 2.60640329e-01,
        1.17349506e-01, 6.73595953e-01, 6.65705935e-01, 7.43723645e-02,
        2.61558942e-01, 1.17135282e-01, 1.20728379e-01, 7.78219536e-03],
       [9.04256637e-02, 8.60973250e-02, 2.43675936e-01, 7.23283994e-02,
        5.48347043e-01, 5.36348629e-01, 8.61021025e-02, 2.43941072e-01,
        9.06119709e-02, 2.41213221e-01, 2.14569373e-01, 0.00000000e+00,
        6.98199788e-02, 3.17128168e-01, 3.16310310e-01, 3.15647818e-01,
        7.01960121e-02, 3.17358119e-01, 1.04964649e-01, 1.20408546e-01,
        2.65144815e-01, 1.26747221e-01, 7.26731535e-01, 6.27775227e-01,
        1.20469248e-01, 2.64782556e-01, 1.05089958e-01, 5.74373410e-03],
       [9.05735564e-02, 8.22509728e-02, 2.50309353e-01, 2.53803407e-01,
        8.93384926e-02, 8.71695834e-02, 5.47736953e-01, 9.47829606e-02,
        5.35213285e-01, 3.16257863e-01, 2.95720544e-01, 6.98199788e-02,
        0.00000000e+00, 2.24101167e-01, 2.22806218e-01, 2.98361157e-01,
        6.51367265e-02, 3.05608239e-01, 1.02000108e-01, 1.09071026e-01,
        2.62470964e-01, 2.57642217e-01, 1.11195545e-01, 1.07484332e-01,
        7.02754050e-01, 1.58385956e-01, 6.91647109e-01, 4.70265376e-03],
       [2.46017668e-01, 9.15102256e-02, 9.23568329e-02, 9.30925320e-02,
        2.50595430e-01, 9.73021149e-02, 5.26592046e-01, 5.29480366e-01,
        1.03859382e-01, 7.39297232e-02, 3.21105576e-01, 3.17128168e-01,
        2.24101167e-01, 0.00000000e+00, 2.16608747e-01, 3.26296510e-01,
        3.05600144e-01, 6.60104085e-02, 2.62688848e-01, 1.17962722e-01,
        1.06171559e-01, 1.18480277e-01, 2.60500325e-01, 1.19285277e-01,
        6.98433632e-01, 6.96232967e-01, 1.61776368e-01, 4.63345751e-03],
       [9.31598528e-02, 2.46829852e-01, 8.61166689e-02, 8.99250888e-02,
        9.76592014e-02, 2.32049445e-01, 9.38984595e-02, 5.43246371e-01,
        5.27373892e-01, 3.51572188e-01, 9.61161935e-02, 3.16310310e-01,
        2.22806218e-01, 2.16608747e-01, 0.00000000e+00, 6.24993584e-02,
        2.97680773e-01, 3.25711884e-01, 1.21228507e-01, 2.67442042e-01,
        1.18141638e-01, 1.23050657e-01, 1.26283695e-01, 2.44379573e-01,
        1.53090274e-01, 6.82549522e-01, 6.73558123e-01, 3.44124222e-03],
       [5.27733653e-01, 9.36501044e-02, 5.43764018e-01, 9.01063437e-02,
        9.77598629e-02, 2.32240014e-01, 2.46834608e-01, 8.62744262e-02,
        9.31693591e-02, 3.50694291e-01, 9.69555563e-02, 3.15647818e-01,
        2.98361157e-01, 3.26296510e-01, 6.24993584e-02, 0.00000000e+00,
        2.22720225e-01, 2.16556050e-01, 6.73489394e-01, 1.52465683e-01,
